Datetime,Open,High,Low,Close,Volume
2025-04-21 17:00:00+00:00,166.3401,166.37,165.43,165.53,4009609.0
2025-04-21 18:00:00+00:00,165.53,166.144,165.285,165.4,3526077.0
2025-04-21 19:00:00+00:00,165.39,167.73,165.31,167.31,8394955.0
2025-04-21 20:00:00+00:00,167.26,177.235,164.9946,167.35,12805723.0
2025-04-21 21:00:00+00:00,167.34,174.87,164.9946,167.05,47578.0
2025-04-21 22:00:00+00:00,167.12,193.79,166.47,166.81,50546.0
2025-04-21 23:00:00+00:00,166.81,168.34,166.7655,168.19,93251.0
2025-04-22 08:00:00+00:00,168.54,169.76,168.54,169.46,60579.0
2025-04-22 09:00:00+00:00,169.48,169.73,169.09,169.3,23908.0
2025-04-22 10:00:00+00:00,169.26,169.56,169.1,169.34,25492.0
2025-04-22 11:00:00+00:00,169.28,169.48,168.48,168.6,74665.0
2025-04-22 12:00:00+00:00,169.2,170.66,167.32,170.5,306311.0
2025-04-22 13:00:00+00:00,170.5,177.375,169.28,170.9599,5387351.0
2025-04-22 14:00:00+00:00,170.97,173.03,170.83,172.87,7291981.0
2025-04-22 15:00:00+00:00,172.87,174.27,171.93,173.01,7023832.0
2025-04-22 16:00:00+00:00,173.015,176.78,173.015,175.325,9760060.0
2025-04-22 17:00:00+00:00,175.325,175.51,172.6402,172.83,4875371.0
2025-04-22 18:00:00+00:00,172.83,173.59,172.68,173.29,4036049.0
2025-04-22 19:00:00+00:00,173.27,173.48,171.94,173.13,7326536.0
2025-04-22 20:00:00+00:00,173.14,183.7083,162.2753,173.16,11440963.0
2025-04-22 21:00:00+00:00,173.1687,184.9474,169.9652,179.01,1286462.0
2025-04-22 22:00:00+00:00,179.01,180.0,173.18,179.67,2190753.0
2025-04-22 23:00:00+00:00,179.7,179.97,173.18,179.87,275066.0
2025-04-23 08:00:00+00:00,179.49,180.74,178.88,180.22,123860.0
2025-04-23 09:00:00+00:00,180.22,180.74,179.76,180.49,124314.0
2025-04-23 10:00:00+00:00,180.51,182.17,180.49,182.13,113531.0
2025-04-23 11:00:00+00:00,182.04,182.24,181.3,181.45,325623.0
2025-04-23 12:00:00+00:00,181.4,182.88,169.63,182.62,765014.0
2025-04-23 13:00:00+00:00,182.705,186.75,182.3,185.86,15141298.0
2025-04-23 14:00:00+00:00,185.88,187.38,184.4,185.24,10410505.0
2025-04-23 15:00:00+00:00,185.23,185.55,181.65,182.46,7928632.0
2025-04-23 16:00:00+00:00,182.46,182.51,180.94,182.2,4262984.0
2025-04-23 17:00:00+00:00,182.19,186.9,181.1,182.2606,3551671.0
2025-04-23 18:00:00+00:00,182.28,182.66,181.5,181.83,3084838.0
2025-04-23 19:00:00+00:00,181.79,182.0707,180.19,180.54,8548660.0
2025-04-23 20:00:00+00:00,180.53,191.9004,173.8719,181.0,13260093.0
2025-04-23 21:00:00+00:00,181.05,183.47,180.6,181.02,1025421.0
2025-04-23 22:00:00+00:00,181.0,181.15,165.53,180.73,245378.0
2025-04-23 23:00:00+00:00,180.69,181.41,180.55,181.3,46817.0
2025-04-24 08:00:00+00:00,180.26,181.2,178.27,178.79,78017.0
2025-04-24 09:00:00+00:00,178.74,179.43,178.48,179.24,33419.0
2025-04-24 10:00:00+00:00,179.24,180.87,179.24,180.33,76790.0
2025-04-24 11:00:00+00:00,180.38,180.62,179.42,180.04,130819.0
2025-04-24 12:00:00+00:00,179.3705,182.07,178.3,181.54,341500.0
2025-04-24 13:00:00+00:00,181.58,182.55,180.0,182.505,4932064.0
2025-04-24 14:00:00+00:00,182.51,184.52,182.0223,184.21,7667721.0
2025-04-24 15:00:00+00:00,184.21,185.18,184.08,184.475,4545110.0
2025-04-24 16:00:00+00:00,184.49,185.66,184.0548,185.465,3100942.0
2025-04-24 17:00:00+00:00,185.48,185.5893,184.67,185.37,2693199.0
2025-04-24 18:00:00+00:00,185.33,186.59,185.17,185.97,4237616.0
2025-04-24 19:00:00+00:00,185.97,186.74,185.45,186.48,6916232.0
2025-04-24 20:00:00+00:00,186.48,199.942,177.6268,189.21,11497398.0
2025-04-24 21:00:00+00:00,189.25,226.09,175.2684,190.73,1478664.0
2025-04-24 22:00:00+00:00,190.66,190.99,186.54,190.35,118773.0
2025-04-24 23:00:00+00:00,190.35,190.5,189.56,189.95,107560.0
2025-04-25 08:00:00+00:00,189.85,190.39,189.18,189.42,73975.0
2025-04-25 09:00:00+00:00,189.5,189.92,188.71,189.82,70396.0
2025-04-25 10:00:00+00:00,189.74,189.74,187.13,187.51,131693.0
2025-04-25 11:00:00+00:00,187.62,188.29,186.7,187.36,124984.0
2025-04-25 12:00:00+00:00,187.99,190.75,180.595,186.79,293832.0
2025-04-25 13:00:00+00:00,186.68,188.1,172.61,186.245,4827934.0
2025-04-25 14:00:00+00:00,186.27,187.93,185.51,186.6,5104618.0
2025-04-25 15:00:00+00:00,186.6,187.68,186.2,186.77,2921278.0
2025-04-25 16:00:00+00:00,186.75,187.99,186.595,187.85,2929374.0
2025-04-25 17:00:00+00:00,187.83,188.7999,187.0,187.59,4796583.0
2025-04-25 18:00:00+00:00,187.6,189.7,187.46,189.48,3721565.0
2025-04-25 19:00:00+00:00,189.47,189.94,188.61,188.95,6594093.0
2025-04-25 20:00:00+00:00,188.95,201.6522,180.7376,189.19,7964118.0
2025-04-25 21:00:00+00:00,189.11,201.6522,178.1297,189.06,32807.0
2025-04-25 22:00:00+00:00,189.06,189.12,188.735,188.8001,34783.0
2025-04-25 23:00:00+00:00,188.98,189.24,188.75,189.1,26678.0
2025-04-28 08:00:00+00:00,189.2,189.5,188.12,189.26,33804.0
2025-04-28 09:00:00+00:00,189.33,189.75,189.27,189.3,32035.0
2025-04-28 10:00:00+00:00,189.31,189.45,188.76,188.89,45316.0
2025-04-28 11:00:00+00:00,188.95,190.1,188.9,189.95,99610.0
2025-04-28 12:00:00+00:00,189.1852,190.5,181.875,190.0,575301.0
2025-04-28 13:00:00+00:00,190.06,190.25,187.78,187.84,5143458.0
2025-04-28 14:00:00+00:00,187.86,188.97,187.54,188.13,4140575.0
2025-04-28 15:00:00+00:00,188.14,188.48,185.66,186.07,4265641.0
2025-04-28 16:00:00+00:00,186.02,186.1,184.885,185.6,3061093.0
2025-04-28 17:00:00+00:00,185.6,186.15,185.0,186.06,2159025.0
2025-04-28 18:00:00+00:00,186.06,186.64,185.634,186.56,2185252.0
2025-04-28 19:00:00+00:00,186.57,188.48,186.48,187.67,4622642.0
2025-04-28 20:00:00+00:00,187.66,199.3539,176.693,187.1,10192434.0
2025-04-28 21:00:00+00:00,187.02,200.1814,176.817,187.07,25073.0
2025-04-28 22:00:00+00:00,187.095,188.99,186.92,187.13,20836.0
2025-04-28 23:00:00+00:00,187.15,187.7,187.1,187.63,77922.0
2025-04-29 08:00:00+00:00,188.03,189.15,188.03,188.71,37379.0
2025-04-29 09:00:00+00:00,188.79,188.94,188.42,188.45,14124.0
2025-04-29 10:00:00+00:00,188.46,188.51,186.86,187.5,33686.0
2025-04-29 11:00:00+00:00,187.55,188.44,187.41,188.15,54913.0
2025-04-29 12:00:00+00:00,188.7697,189.15,183.71,184.63,640266.0
2025-04-29 13:00:00+00:00,184.63,189.525,182.87,185.03,9177365.0
2025-04-29 14:00:00+00:00,184.99,187.0,184.65,186.76,9533088.0
2025-04-29 15:00:00+00:00,186.76,187.14,185.77,186.65,4341149.0
2025-04-29 16:00:00+00:00,186.61,187.44,185.59,185.878,2406500.0
2025-04-29 17:00:00+00:00,185.87,187.62,185.76,187.58,2569485.0
2025-04-29 18:00:00+00:00,187.5803,188.0158,187.22,187.465,3143221.0
2025-04-29 19:00:00+00:00,187.47,188.0,187.03,187.4,3840803.0
2025-04-29 20:00:00+00:00,187.38,199.2689,186.75,187.2,9664941.0
2025-04-29 21:00:00+00:00,187.17,198.915,186.66,186.76,48849.0
2025-04-29 22:00:00+00:00,186.85,187.7,183.079,186.65,24308.0
2025-04-29 23:00:00+00:00,186.65,186.68,186.1236,186.385,56859.0
2025-04-30 08:00:00+00:00,186.25,187.37,186.13,186.95,25053.0
2025-04-30 09:00:00+00:00,186.88,187.28,186.77,186.85,9831.0
2025-04-30 10:00:00+00:00,186.82,186.96,185.25,186.19,41235.0
2025-04-30 11:00:00+00:00,186.17,186.87,185.6,185.76,51696.0
2025-04-30 12:00:00+00:00,186.32,187.3988,182.2,182.93,637350.0
2025-04-30 13:00:00+00:00,182.86,187.875,179.09,179.325,7310427.0
2025-04-30 14:00:00+00:00,179.36,181.4924,178.85,180.8925,7824878.0
2025-04-30 15:00:00+00:00,180.89,182.14,180.87,181.845,3829407.0
2025-04-30 16:00:00+00:00,181.83,182.01,180.61,181.4248,2842072.0
2025-04-30 17:00:00+00:00,181.435,182.25,180.489,181.895,2926456.0
2025-04-30 18:00:00+00:00,181.895,183.08,181.61,181.685,4218386.0
2025-04-30 19:00:00+00:00,181.68,185.05,181.6798,184.32,8828089.0
2025-04-30 20:00:00+00:00,184.32,201.2811,177.4363,189.125,23717964.0
2025-04-30 21:00:00+00:00,189.11,200.0461,184.42,189.0,1539670.0
2025-04-30 22:00:00+00:00,189.24,191.3,184.42,190.2,465195.0
2025-04-30 23:00:00+00:00,190.21,191.0,184.42,190.9,237957.0
2025-05-01 08:00:00+00:00,191.1,192.22,190.7,191.86,93800.0
2025-05-01 09:00:00+00:00,191.88,192.18,191.01,191.68,109518.0
2025-05-01 10:00:00+00:00,191.7,191.71,191.03,191.32,66527.0
2025-05-01 11:00:00+00:00,191.27,191.85,191.13,191.22,291368.0
2025-05-01 12:00:00+00:00,191.55,192.2738,167.32,189.93,850987.0
2025-05-01 13:00:00+00:00,189.93,205.1204,184.42,187.61,9687841.0
2025-05-01 14:00:00+00:00,187.62,190.325,187.6,190.255,7187617.0
2025-05-01 15:00:00+00:00,190.255,190.98,188.9,189.195,5214677.0
2025-05-01 16:00:00+00:00,189.2,189.83,188.65,188.985,4961180.0
2025-05-01 17:00:00+00:00,188.97,190.5,188.91,189.65,4715760.0
2025-05-01 18:00:00+00:00,189.66,190.59,189.55,190.255,4727994.0
2025-05-01 19:00:00+00:00,190.255,191.8071,189.65,189.835,13427271.0
2025-05-01 20:00:00+00:00,189.8599,193.0,171.0029,181.94,20364559.0
2025-05-01 21:00:00+00:00,181.94,190.2,171.0029,186.06,6458343.0
2025-05-01 22:00:00+00:00,186.01,190.2,185.0,185.81,688669.0
2025-05-01 23:00:00+00:00,185.81,186.0,184.1,184.1,505041.0
2025-05-02 08:00:00+00:00,186.0,186.29,185.17,186.04,197923.0
2025-05-02 09:00:00+00:00,186.0,187.65,185.4,187.39,263716.0
2025-05-02 10:00:00+00:00,187.32,188.82,186.89,188.35,207501.0
2025-05-02 11:00:00+00:00,188.27,189.4,188.1,188.52,446612.0
2025-05-02 12:00:00+00:00,190.2,193.2,184.75,192.51,2685248.0
2025-05-02 13:00:00+00:00,192.62,193.37,181.19,187.41,17841145.0
2025-05-02 14:00:00+00:00,187.445,189.95,187.2707,189.15,12413806.0
2025-05-02 15:00:00+00:00,189.14,191.21,188.79,190.0,9014294.0
2025-05-02 16:00:00+00:00,190.0,192.88,189.84,191.372,10392651.0
2025-05-02 17:00:00+00:00,191.3785,191.6604,190.14,190.39,4743830.0
2025-05-02 18:00:00+00:00,190.39,191.43,189.94,190.18,4957528.0
2025-05-02 19:00:00+00:00,190.15,190.67,189.665,190.0,8588198.0
2025-05-02 20:00:00+00:00,189.9,203.0148,180.7518,189.96,10444301.0
2025-05-02 21:00:00+00:00,189.975,203.2741,186.5843,189.97,82061.0
2025-05-02 22:00:00+00:00,189.93,189.99,189.81,189.94,45374.0
2025-05-02 23:00:00+00:00,189.94,189.96,189.89,189.9,57089.0
2025-05-05 08:00:00+00:00,187.6,189.71,187.13,187.3,93566.0
2025-05-05 09:00:00+00:00,187.4,187.48,187.05,187.05,57624.0
2025-05-05 10:00:00+00:00,187.1,187.21,186.68,187.06,57381.0
2025-05-05 11:00:00+00:00,187.09,187.39,186.9,186.98,82824.0
2025-05-05 12:00:00+00:00,187.2,189.98,166.0076,187.15,277534.0
2025-05-05 13:00:00+00:00,187.15,195.62,172.945,186.185,5784108.0
2025-05-05 14:00:00+00:00,186.22,187.9,186.14,187.54,5278555.0
2025-05-05 15:00:00+00:00,187.49,188.18,186.84,187.095,3725691.0
2025-05-05 16:00:00+00:00,187.09,187.78,186.9,187.73,2909300.0
2025-05-05 17:00:00+00:00,187.73,188.0,187.1809,187.245,2661743.0
2025-05-05 18:00:00+00:00,187.245,187.7294,187.06,187.13,2799674.0
2025-05-05 19:00:00+00:00,187.12,187.25,186.11,186.21,4911169.0
2025-05-05 20:00:00+00:00,186.35,198.8444,174.87,186.34,11222263.0
2025-05-05 21:00:00+00:00,186.3,198.9587,185.58,186.12,55548.0
2025-05-05 22:00:00+00:00,186.145,186.35,186.05,186.11,28081.0
2025-05-05 23:00:00+00:00,186.16,186.35,186.03,186.07,35652.0
2025-05-06 08:00:00+00:00,186.5,186.5,184.38,184.72,45814.0
2025-05-06 09:00:00+00:00,184.78,184.95,184.31,184.66,30994.0
2025-05-06 10:00:00+00:00,184.63,185.0,184.57,184.9,21591.0
2025-05-06 11:00:00+00:00,184.91,185.29,184.13,184.53,93128.0
2025-05-06 12:00:00+00:00,185.6072,186.35,184.1,184.37,199584.0
2025-05-06 13:00:00+00:00,184.37,186.35,183.85,185.01,4851597.0
2025-05-06 14:00:00+00:00,185.0,187.13,184.63,186.4534,4163552.0
2025-05-06 15:00:00+00:00,186.4025,186.9,186.14,186.17,2215890.0
2025-05-06 16:00:00+00:00,186.16,187.93,185.5201,185.57,2793933.0
2025-05-06 17:00:00+00:00,185.59,185.97,184.995,185.32,2249577.0
2025-05-06 18:00:00+00:00,185.3399,185.97,185.3,185.86,2274551.0
2025-05-06 19:00:00+00:00,185.85,185.923,184.94,184.96,3597246.0
2025-05-06 20:00:00+00:00,184.96,193.486,178.3173,184.57,9149629.0
2025-05-06 21:00:00+00:00,184.55,193.486,174.0256,184.11,61084.0
2025-05-06 22:00:00+00:00,184.28,188.49,184.11,187.8,848636.0
2025-05-06 23:00:00+00:00,187.85,187.9,187.14,187.85,149627.0
