Datetime,Open,High,Low,Close,Volume
2025-04-24 14:00:00-04:00,185.33,186.59,185.17,185.97,4237616.0
2025-04-24 15:00:00-04:00,185.97,186.74,185.45,186.48,6916232.0
2025-04-24 16:00:00-04:00,186.48,199.942,177.6268,189.21,11497398.0
2025-04-25 10:00:00-04:00,186.27,187.93,185.51,186.6,5104618.0
2025-04-25 11:00:00-04:00,186.6,187.68,186.2,186.77,2921278.0
2025-04-25 12:00:00-04:00,186.75,187.99,186.595,187.85,2929374.0
2025-04-25 13:00:00-04:00,187.83,188.7999,187.0,187.59,4796583.0
2025-04-25 14:00:00-04:00,187.6,189.7,187.46,189.48,3721565.0
2025-04-25 15:00:00-04:00,189.47,189.94,188.61,188.95,6594093.0
2025-04-25 16:00:00-04:00,188.95,201.6522,180.7376,189.19,7964118.0
2025-04-28 10:00:00-04:00,187.86,188.97,187.54,188.13,4140575.0
2025-04-28 11:00:00-04:00,188.14,188.48,185.66,186.07,4265641.0
2025-04-28 12:00:00-04:00,186.02,186.1,184.885,185.6,3061093.0
2025-04-28 13:00:00-04:00,185.6,186.15,185.0,186.06,2159025.0
2025-04-28 14:00:00-04:00,186.06,186.64,185.634,186.56,2185252.0
2025-04-28 15:00:00-04:00,186.57,188.48,186.48,187.67,4622642.0
2025-04-28 16:00:00-04:00,187.66,199.3539,176.693,187.1,10192434.0
2025-04-29 10:00:00-04:00,184.99,187.0,184.65,186.76,9533088.0
2025-04-29 11:00:00-04:00,186.76,187.14,185.77,186.65,4341149.0
2025-04-29 12:00:00-04:00,186.61,187.44,185.59,185.878,2406500.0
2025-04-29 13:00:00-04:00,185.87,187.62,185.76,187.58,2569485.0
2025-04-29 14:00:00-04:00,187.5803,188.0158,187.22,187.465,3143221.0
2025-04-29 15:00:00-04:00,187.47,188.0,187.03,187.4,3840803.0
2025-04-29 16:00:00-04:00,187.38,199.2689,186.75,187.2,9664941.0
2025-04-30 10:00:00-04:00,179.36,181.4924,178.85,180.8925,7824878.0
2025-04-30 11:00:00-04:00,180.89,182.14,180.87,181.845,3829407.0
2025-04-30 12:00:00-04:00,181.83,182.01,180.61,181.4248,2842072.0
2025-04-30 13:00:00-04:00,181.435,182.25,180.489,181.895,2926456.0
2025-04-30 14:00:00-04:00,181.895,183.08,181.61,181.685,4218386.0
2025-04-30 15:00:00-04:00,181.68,185.05,181.6798,184.32,8828089.0
2025-04-30 16:00:00-04:00,184.32,201.2811,177.4363,189.125,23717964.0
2025-05-01 10:00:00-04:00,187.62,190.325,187.6,190.255,7187617.0
2025-05-01 11:00:00-04:00,190.255,190.98,188.9,189.195,5214677.0
2025-05-01 12:00:00-04:00,189.2,189.83,188.65,188.985,4961180.0
2025-05-01 13:00:00-04:00,188.97,190.5,188.91,189.65,4715760.0
2025-05-01 14:00:00-04:00,189.66,190.59,189.55,190.255,4727994.0
2025-05-01 15:00:00-04:00,190.255,191.8071,189.65,189.835,13427271.0
2025-05-01 16:00:00-04:00,189.8599,193.0,171.0029,181.94,20364559.0
2025-05-02 10:00:00-04:00,187.445,189.95,187.2707,189.15,12413806.0
2025-05-02 11:00:00-04:00,189.14,191.21,188.79,190.0,9014294.0
2025-05-02 12:00:00-04:00,190.0,192.88,189.84,191.372,10392651.0
2025-05-02 13:00:00-04:00,191.3785,191.6604,190.14,190.39,4743830.0
2025-05-02 14:00:00-04:00,190.39,191.43,189.94,190.18,4957528.0
2025-05-02 15:00:00-04:00,190.15,190.67,189.665,190.0,8588198.0
2025-05-02 16:00:00-04:00,189.9,203.0148,180.7518,189.96,10444301.0
2025-05-05 10:00:00-04:00,186.22,187.9,186.14,187.54,5278555.0
2025-05-05 11:00:00-04:00,187.49,188.18,186.84,187.095,3725691.0
2025-05-05 12:00:00-04:00,187.09,187.78,186.9,187.73,2909300.0
2025-05-05 13:00:00-04:00,187.73,188.0,187.1809,187.245,2661743.0
2025-05-05 14:00:00-04:00,187.245,187.7294,187.06,187.13,2799674.0
2025-05-05 15:00:00-04:00,187.12,187.25,186.11,186.21,4911169.0
2025-05-05 16:00:00-04:00,186.35,198.8444,174.87,186.34,11222263.0
