title,description,publishedAt,source,url,publishedAt_utc,publishedAt_ny,hour_bin
Jeff Bezos sold his Seattle mansion for a record-setting $63 million,"There’s a new Florida Man in town: Jeff Bezos, who just sold his Washington state mansion and traded it in for a new home in Miami’s “Billionaire Bunker.”Read more...",2025-04-16T19:18:00Z,Quartz India,https://qz.com/jeff-bezos-amazon-home-sale-washington-miami-1851776455,2025-04-16 19:18:00+00:00,2025-04-16 15:18:00-04:00,2025-04-16 15:00:00-04:00
"Negative Signs Are Mounting for NVDA, Veteran Investor Says","Reacting to Nvidia’s (NVDA) recently announced writedown, Dan Niles, the founder and Portfolio Manager of Niles Investment Management, questioned why the...",2025-04-17T14:55:25Z,Yahoo Entertainment,https://finance.yahoo.com/news/negative-signs-mounting-nvda-veteran-145525032.html,2025-04-17 14:55:25+00:00,2025-04-17 10:55:25-04:00,2025-04-17 10:00:00-04:00
Glider’s $4M Raise Signals AI-Crypto Synergy; SUBBD Poised to Capitalize On This Boom,"Decentralized Finance (DeFi) offers investors powerful tools to invest in crypto, with little interference from outside forces. But navigating DeFi can be a major pain, with complicated interfaces and advanced investment techniques. Now, the planned DeFi plat…",2025-04-17T14:38:57Z,Bitcoinist,https://bitcoinist.com/ai-crypto-subbd-to-explode-vcs-pour-917m-into-ai/,2025-04-17 14:38:57+00:00,2025-04-17 10:38:57-04:00,2025-04-17 10:00:00-04:00
"Is Amazon.com, Inc. (AMZN) the Least Risky Internet Stock To Invest In?","We recently published a list of Analysts Identify 10 Least Risky Internet Stocks To Invest In. In this article, we are going to take a look at where...",2025-04-17T18:49:36Z,Yahoo Entertainment,https://finance.yahoo.com/news/amazon-com-inc-amzn-least-184936121.html,2025-04-17 18:49:36+00:00,2025-04-17 14:49:36-04:00,2025-04-17 14:00:00-04:00
President Trump's 145% China Tariffs Will Hurt Amazon. Here's Why I'm Still Buying the Stock,"In This Article:
Few companies are as harmed by the escalating trade war between the U.S. and China as Amazon (NASDAQ: AMZN). Its massive e-commerce platform sources many goods from China, which will see a dramatic price increase as the U.S. tariff rate on go…",2025-04-18T14:19:24Z,Biztoc.com,https://biztoc.com/x/691f88771d49323d,2025-04-18 14:19:24+00:00,2025-04-18 10:19:24-04:00,2025-04-18 10:00:00-04:00
"Netflix praised as 'cleanest story' in tech, as latest earnings report brushes off macro worries","Netflix topped first quarter earnings expectations, reinforcing its position as a defensive standout while competitors grapple with growing economic and...",2025-04-18T15:42:19Z,Yahoo Entertainment,https://finance.yahoo.com/news/netflix-praised-as-cleanest-story-in-tech-as-latest-earnings-report-brushes-off-macro-worries-154219532.html,2025-04-18 15:42:19+00:00,2025-04-18 11:42:19-04:00,2025-04-18 11:00:00-04:00
"Why Amazon.com, Inc. (AMZN) is Among the Best Internet Retail Stocks to Buy According to Analysts","We recently published a list of 11 Best Internet Retail Stocks to Buy According to Analysts. In this article, we are going to take a look at where Amazon.com...",2025-04-18T15:36:02Z,Yahoo Entertainment,https://finance.yahoo.com/news/why-amazon-com-inc-amzn-153602835.html,2025-04-18 15:36:02+00:00,2025-04-18 11:36:02-04:00,2025-04-18 11:00:00-04:00
Investment Bank Downgrades AMZN on Earnings Pressures,"In This Article:
Investment bank Raymond James downgraded its rating on Amazon (AMZN) to Outperform from Strong Buy, Schwab Network reported today. According to the investment bank, Wall Street is ""underestimating Amazon's earnings pressures in 2025 and 2026.…",2025-04-21T14:15:55Z,Biztoc.com,https://biztoc.com/x/e62d53697fafd809,2025-04-21 14:15:55+00:00,2025-04-21 10:15:55-04:00,2025-04-21 10:00:00-04:00
"Amazon stock falls as Raymond James downgrades shares, citing tariff headwinds and 'limited' AI monetization","In This Article:
Amazon (AMZN) stock fell as much as 4% in early trading Monday after Raymond James (RJF) downgraded shares to Overperform from a Strong Buy.
Analyst Josh Beck cited headwinds from President Donald Trump's recently-enacted tariffs and risks re…",2025-04-21T15:00:47Z,Biztoc.com,https://biztoc.com/x/b7e44c8f3981c679,2025-04-21 15:00:47+00:00,2025-04-21 11:00:47-04:00,2025-04-21 11:00:00-04:00
"Chicken, crypto and Nvidia: The companies that helped Trump’s inauguration shatter fundraising records","A wide array of companies helped President Trump shatter fundraising records during his second inauguration, netting $239 million.",2025-04-21T16:09:42Z,Yahoo Entertainment,https://finance.yahoo.com/news/chicken-crypto-and-nvidia-the-companies-that-helped-trumps-inauguration-shatter-fundraising-records-160942136.html,2025-04-21 16:09:42+00:00,2025-04-21 12:09:42-04:00,2025-04-21 12:00:00-04:00
Why Bank of America Remains Bullish on Amazon (AMZN) Stock,"Bank of America kept a $225 price target and a Buy rating on Amazon (AMZN) stock today, citing the tech conglomerate’s valuation, the strength of its cloud...",2025-04-21T18:52:30Z,Yahoo Entertainment,https://finance.yahoo.com/news/why-bank-america-remains-bullish-185230457.html,2025-04-21 18:52:30+00:00,2025-04-21 14:52:30-04:00,2025-04-21 14:00:00-04:00
"US Stock Market Today: Market rallies as Dow jumps 810 points, S&P 500 gains 109 points, Nasdaq surges 2.4% amid Tesla rebound, Trump-Fed tensions, and defense stock losses","US Stock Market Today: Dow rallies 810 points as Wall Street shakes off Monday’s massive sell-off, regaining ground amid Trump’s escalating attacks on Fed Chair Jerome Powell. The stock market rebound was led by strong earnings from 3M, gains in Tesla, Netfli…",2025-04-22T15:33:56Z,The Times of India,https://economictimes.indiatimes.com/news/international/us/us-stock-market-today-market-rallies-as-dow-jumps-810-points-sp-500-gains-109-points-nasdaq-surges-2-4-amid-tesla-rebound-trump-fed-tensions-and-defense-stock-losses/articleshow/120524245.cms,2025-04-22 15:33:56+00:00,2025-04-22 11:33:56-04:00,2025-04-22 11:00:00-04:00
Big Tech earnings kick off as tariff uncertainty continues to roil markets,Big Tech is preparing for its first earnings since Trump launched his global trade war.,2025-04-23T16:00:16Z,Yahoo Entertainment,https://finance.yahoo.com/news/big-tech-earnings-kick-off-as-tariff-uncertainty-continues-to-roil-markets-160016313.html,2025-04-23 16:00:16+00:00,2025-04-23 12:00:16-04:00,2025-04-23 12:00:00-04:00
Stocks soar: Here are the reasons why Dow Jones and S&P 500 have gained today,"Stocks soar as U.S.-China tariff tensions ease, giving Wall Street a massive boost. The Dow Jones, S&P 500, and Nasdaq jumped after comments from Trump and Treasury Secretary Bessent hinted at lowering trade war tariffs. Investors saw hope as both sides agree…",2025-04-23T17:06:58Z,The Times of India,https://economictimes.indiatimes.com/news/international/us/stocks-soar-here-are-the-reasons-why-dow-jones-and-sp-500-have-gained-today/articleshow/120558728.cms,2025-04-23 17:06:58+00:00,2025-04-23 13:06:58-04:00,2025-04-23 13:00:00-04:00
Why Amazon Stock Is Bouncing Up Today,"In This Article:
Shares of e-commerce giant Amazon (NASDAQ: AMZN) spiked today on news that President Donald Trump's administration is willing to ratchet down its trade war with China. Specifically, The Wall Street Journal is reporting the administration may …",2025-04-23T17:05:50Z,Biztoc.com,https://biztoc.com/x/21341d78c7ee500c,2025-04-23 17:05:50+00:00,2025-04-23 13:05:50-04:00,2025-04-23 13:00:00-04:00
Amazon Stock (NASDAQ: AMZN) Price Prediction and Forecast 2025-2030 for April 23,"Shares of Amazon.com Inc. (NASDAQ: AMZN) have rebounded nicely this week, gaining 10% since hitting their five-day low on Monday amid the broad market’s sell-off. Still, the stock continues to struggle in 2025, with a -17.45% year-to-date loss. 
From its one-…",2025-04-23T18:34:05Z,Biztoc.com,https://biztoc.com/x/795a9f76f9263e6c,2025-04-23 18:34:05+00:00,2025-04-23 14:34:05-04:00,2025-04-23 14:00:00-04:00
Google earnings are coming Thursday. Here's what to watch,"Google (GOOGL) will report first-quarter 2025 earnings Thursday after the bell in what could be a key test for the Nasdaq, given the company’s heavyweight status on the index.Read more...",2025-04-23T19:38:00Z,Quartz India,https://qz.com/google-q1-2025-earnings-report-cloud-ai-monopoly-1851777560,2025-04-23 19:38:00+00:00,2025-04-23 15:38:00-04:00,2025-04-23 15:00:00-04:00
AI budgets stay hot even as tech gets weird,"Corporate AI spending is proving remarkably resilient, even as broader enterprise tech budgets wobble under tariff pressure, according to a new memo from Wedbush Securities released Thursday.Read more...",2025-04-24T14:32:00Z,Quartz India,https://qz.com/wedbush-ai-msft-amzn-goog-1851777664,2025-04-24 14:32:00+00:00,2025-04-24 10:32:00-04:00,2025-04-24 10:00:00-04:00
Whole Foods Bringing 10K-SF Bodega-Like Shop to Williamsburg,"Brooklyn’s bougie base is about to get a bit bougier.  Whole Foods, the Amazon-owned grocery store chain, is bringing a bodega-like market to Williamsburg, Brooklyn, after signing a 12-year, 10,707-square-foot lease for the ground-floor retail space at 774 Gr…",2025-04-24T18:12:14Z,Commercial Observer,http://commercialobserver.com/2025/04/whole-foods-bodega-williamsburg/,2025-04-24 18:12:14+00:00,2025-04-24 14:12:14-04:00,2025-04-24 14:00:00-04:00
Slate: Introducing the Bezos-backed EV pickup for the masses,"“We built it, you make it.”That’s the motto for Slate, a new American electric vehicle company, which just revealed its launch model and is backed by ex-Amazon (AMZN) executives, including, reportedly, Jeff Bezos’s family officeSlate said its EV pickup, a bar…",2025-04-25T15:37:06Z,Freerepublic.com,https://freerepublic.com/focus/f-chat/4313196/posts,2025-04-25 15:37:06+00:00,2025-04-25 11:37:06-04:00,2025-04-25 11:00:00-04:00
"Google Cloud, AI, ads, Waymo, and more: Google earnings takeaways","Google’s parent company, Alphabet (GOOGL), was a big winner on Wall Street this week, delivering first-quarter earnings that largely surpassed expectations —...",2025-04-25T17:18:22Z,Yahoo Entertainment,https://finance.yahoo.com/news/google-cloud-ai-ads-waymo-171822602.html,2025-04-25 17:18:22+00:00,2025-04-25 13:18:22-04:00,2025-04-25 13:00:00-04:00
Amazon.com Inc. (AMZN): Among Billionaire Steve Cohen’s Large-Cap Stock Picks With Huge Upside Potential,"We recently published a list of Billionaire Steve Cohen’s 10 Large-Cap Stock Picks With Huge Upside Potential. In this article, we are going to take a look...",2025-04-25T19:08:08Z,Yahoo Entertainment,https://finance.yahoo.com/news/amazon-com-inc-amzn-among-190808485.html,2025-04-25 19:08:08+00:00,2025-04-25 15:08:08-04:00,2025-04-25 15:00:00-04:00
The AI data center race is slowing down as Amazon and Microsoft catch their breath,"For the past two years, tech giants have been racing to build the digital backbone of the artificial intelligence boom, spending tens of billions of dollars on chips and new data centers. Now, as construction cranes swing and server racks pile up, early signs…",2025-04-28T14:58:00Z,Quartz India,https://qz.com/ai-data-centers-construction-chips-amazon-microsoft-1851778100,2025-04-28 14:58:00+00:00,2025-04-28 10:58:00-04:00,2025-04-28 10:00:00-04:00
Money Manager Says He’s Buying Amazon.com (AMZN)- ‘Nothing Fundamentally’ Changed,"We recently published a list of 10 Stocks Everyone’s Talking About as Trump Softens His Tone on China. In this article, we are going to take a look at where ...",2025-04-28T15:21:05Z,Yahoo Entertainment,https://finance.yahoo.com/news/money-manager-says-buying-amazon-152105538.html,2025-04-28 15:21:05+00:00,2025-04-28 11:21:05-04:00,2025-04-28 11:00:00-04:00
Jeff Bezos Owns These 4 Stocks — Are They Worth a Spot in Your Portfolio in 2025?,"As an entrepreneur billionaire, Amazon founder Jeff Bezos occupies rare air. And Amazon is not his only visionary investment. He's been an early believer -- ...",2025-04-28T15:02:25Z,Yahoo Entertainment,https://finance.yahoo.com/news/jeff-bezos-owns-4-stocks-150225171.html,2025-04-28 15:02:25+00:00,2025-04-28 11:02:25-04:00,2025-04-28 11:00:00-04:00
Analysts revise Nvidia price target on chip demand,This is what could happen next to Nvidia shares.,2025-04-28T16:03:00Z,TheStreet,https://www.thestreet.com/investing/stocks/analysts-revise-nvidia-price-target-on-chip-demand,2025-04-28 16:03:00+00:00,2025-04-28 12:03:00-04:00,2025-04-28 12:00:00-04:00
"Amazon (Nasdaq: AMZN) and TikTok Is Brilliant, Oracle (Nasdaq: ORCL) Not So Much","24/7 Wall St. Key Points:
 
 
 
Key Points
 
 
 
 
Amazon (NASDAQ: AMZN) is a frontrunner to acquire TikTok’s U.S. operations, offering strategic benefits through user data, advertising reach, and potential e-commerce integration.
 
 
 
Oracle (NYSE: ORCL) is…",2025-04-28T19:06:26Z,Biztoc.com,https://biztoc.com/x/73787bdeeb382e0c,2025-04-28 19:06:26+00:00,2025-04-28 15:06:26-04:00,2025-04-28 15:00:00-04:00
"Tariffs Affect Everyone, But Perhaps No Company More Than Amazon (Nasdaq: AMZN)","24/7 Wall St. Key Points:
 
 
 
Key Points
 
 
 
 
Amazon (NASDAQ: AMZN) risks losing both first-party and third-party sales as tariffs on Chinese goods force suppliers to cancel orders and potentially exit the platform.
 
 
 
The company faces a dual impact …",2025-04-28T19:06:22Z,Biztoc.com,https://biztoc.com/x/b58300496893f466,2025-04-28 19:06:22+00:00,2025-04-28 15:06:22-04:00,2025-04-28 15:00:00-04:00
White House calls Amazon 'hostile' over report it will list tariff price hikes,"The White House has accused Amazon (AMZN) of planning a “hostile and political act,” after a report said the tech giant would display how much tariffs will raise prices.Read more...",2025-04-29T14:47:00Z,Quartz India,https://qz.com/amazon-tariffs-white-house-trump-hostile-political-act-1851778248,2025-04-29 14:47:00+00:00,2025-04-29 10:47:00-04:00,2025-04-29 10:00:00-04:00
White House blasts Amazon for 'hostile and political' tariff move,The White House is hitting back at Amazon over reports that it will show the impact of tariffs on prices of products it sells through its e-commerce store.,2025-04-29T14:33:10Z,Yahoo Entertainment,https://finance.yahoo.com/news/white-house-blasts-amazon-for-hostile-and-political-tariff-move-143310190.html,2025-04-29 14:33:10+00:00,2025-04-29 10:33:10-04:00,2025-04-29 10:00:00-04:00
Trump says Jeff Bezos 'solved the problem' after White House attacks Amazon on tariff price labeling plan,The White House is hitting back at Amazon over reports that it will show the impact of tariffs on prices of products it sells through its e-commerce store.,2025-04-29T14:33:10Z,Yahoo Entertainment,https://finance.yahoo.com/news/trump-says-jeff-bezos-solved-the-problem-after-white-house-attacks-amazon-on-tariff-price-labeling-plan-143310019.html,2025-04-29 14:33:10+00:00,2025-04-29 10:33:10-04:00,2025-04-29 10:00:00-04:00
Amazon Insists Listing Tariff Price Hikes Was ‘Never a Consideration’ After Trump Administration Rips ‘Hostile’ Company,"The tech giant pushes back on a report that led to a scathing takedown from White House Press Secretary Karoline Leavitt
The post Amazon Insists Listing Tariff Price Hikes Was ‘Never a Consideration’ After Trump Administration Rips ‘Hostile’ Company appeared …",2025-04-29T15:56:16Z,TheWrap,https://www.thewrap.com/amazon-tariff-pricing-never-consideration-trump-white-house/,2025-04-29 15:56:16+00:00,2025-04-29 11:56:16-04:00,2025-04-29 11:00:00-04:00
"US stock market today: Dow jumps 230 as Nasdaq slides and S&P stumbles; UPS cuts, Trump tariffs rattle Wall Street in worst 100-day start for markets in 50 years","US stock market today: Dow Jones today surged 230 points even as the S&P 500 slipped and the Nasdaq fell, wrapping up a wild day on Wall Street. Big headlines like UPS job cuts and Trump’s new China tariffs shook investors. With fears rising and major indexes…",2025-04-29T15:29:18Z,The Times of India,https://economictimes.indiatimes.com/news/international/us/us-stock-market-today-dow-jumps-230-as-nasdaq-slides-and-sp-stumbles-ups-cuts-trump-tariffs-rattle-wall-street-in-worst-100-day-start-for-markets-in-50-years/articleshow/120736543.cms,2025-04-29 15:29:18+00:00,2025-04-29 11:29:18-04:00,2025-04-29 11:00:00-04:00
How Will AMZN Stock React To Its Upcoming Earnings?,"For traders focused on events, understanding past stock responses to earnings can provide significant insights.",2025-04-29T15:00:43Z,Forbes,https://www.forbes.com/sites/greatspeculations/2025/04/29/how-will-amzn-stock-react-to-its-upcoming-earnings/,2025-04-29 15:00:43+00:00,2025-04-29 11:00:43-04:00,2025-04-29 11:00:00-04:00
"Stock market today: Dow, S&P 500, Nasdaq swing amid earnings, data rush with auto tariff relief in sight","Wall Street is sifting through a rush of earnings reports and economic data, amid hopes for auto tariff relief.",2025-04-29T16:57:19Z,Yahoo Entertainment,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-swing-amid-earnings-data-rush-with-auto-tariff-relief-in-sight-165719255.html,2025-04-29 16:57:19+00:00,2025-04-29 12:57:19-04:00,2025-04-29 12:00:00-04:00
Amazon says team that cloned Temu 'considered listing' tariff charges,"Amazon (AMZN) said it never planned to display how much tariffs would raise prices on its main website, hours after the White House said doing so would be a “hostile and political act.”Read more...",2025-04-29T16:11:00Z,Quartz India,https://qz.com/amazon-white-house-trump-tariffs-amazon-haul-1851778292,2025-04-29 16:11:00+00:00,2025-04-29 12:11:00-04:00,2025-04-29 12:00:00-04:00
"Lying Leavitt claims on national TV that Amazon is going to show added tariff price, causing AMZN stock to drop 2.2%. Amazon: we had never thought of that nor had any plans to do so [Followup]","Lying Leavitt claims on national TV that Amazon is going to show added tariff price, causing AMZN stock to drop 2.2%. Amazon: we had never thought of that nor had any plans to do so",2025-04-29T17:49:11Z,Fark.com,https://www.fark.com/comments/13652384/Lying-Leavitt-claims-on-national-TV-that-Amazon-is-going-to-show-added-tariff-price-causing-AMZN-stock-to-drop-22-Amazon-we-had-never-thought-of-that-nor-had-any-plans-to-do-so,2025-04-29 17:49:11+00:00,2025-04-29 13:49:11-04:00,2025-04-29 13:00:00-04:00
Analyst raises eyebrows with Amazon stock price target ahead of earnings,"Hey, it turns out the Beatles were right after all: Money really can't buy you love.
Back in December, we all heard how Amazon (AMZN) had donated $1 million to President Donald Trump's inaugural fund.
Don't miss the move: Subscribe to TheStreet's free dai…",2025-04-29T17:23:52Z,Biztoc.com,https://biztoc.com/x/c822171658f3d576,2025-04-29 17:23:52+00:00,2025-04-29 13:23:52-04:00,2025-04-29 13:00:00-04:00
Amazon says its Temu competitor 'considered' showing tariff charges that raised White House ire,"In This Article:
Amazon (AMZN) said it never planned to display how much tariffs would raise prices on its main website, hours after the White House said doing so would be a “hostile and political act.”
After an earlier report stated otherwise, Amazon told Qu…",2025-04-29T17:02:21Z,Biztoc.com,https://biztoc.com/x/e301ecd0c39acc16,2025-04-29 17:02:21+00:00,2025-04-29 13:02:21-04:00,2025-04-29 13:00:00-04:00
Tuesday links: capturing share,"Amazon
UPS ($UPS) is cutting jobs as Amazon ($AMZN) pulls back. (wsj.com)
Amazon's ($AMZN) Kuiper satellite network still lags SpaceX. (wsj.com)
Amazon ($AMZN) blinked. (fortune.com)
Companies
Could Google ($GOOGL) even sell Chrome if they had to? (daringfire…",2025-04-29T18:19:12Z,Biztoc.com,https://biztoc.com/x/b2fa15798896bdbd,2025-04-29 18:19:12+00:00,2025-04-29 14:19:12-04:00,2025-04-29 14:00:00-04:00
Amazon CEO Andy Jassy Says RTO Mandate Is Reviving the Tech Giant’s Startup Culture,"""It comes back to this notion of wanting to operate like the world's largest startup,"" said Amazon CEO Andy Jassy.",2025-04-29T18:04:12Z,Observer,https://observer.com/2025/04/amazon-ceo-andy-jassy-rto-mandate/,2025-04-29 18:04:12+00:00,2025-04-29 14:04:12-04:00,2025-04-29 14:00:00-04:00
Trump’s Tariffs Are Sabotaging America’s A.I. Leadership,"Ahmad Shadid, founder of O.XYZ and former CEO of a $4.5 billion Web3 company, argues that President Trump’s sweeping tariffs could critically undermine America’s leadership in artificial intelligence. As rising costs and regulatory uncertainty destabilize the…",2025-04-29T19:16:20Z,Observer,https://observer.com/2025/04/trumps-tariffs-threaten-us-ai-dominance/,2025-04-29 19:16:20+00:00,2025-04-29 15:16:20-04:00,2025-04-29 15:00:00-04:00
